GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0400000US16,16,Idaho,,2013,14822,Education - Higher Education Other ,4101,16741736,5314,3416812,268842,5621,9415,20158548
0400000US16,16,Idaho,,2013,1483,Education - Other,354,1810624,18,34792,1830,365,372,1845416
0400000US16,16,Idaho,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2013,1560,State liquor stores,170,571804,171,139336,12743,242,341,711140
0400000US16,16,Idaho,,2013,1580,All other and unallocable,963,4922145,90,195338,9492,1017,1053,5117483
0400000US17,17,Illinois,,2013,1000,Total - All Government Employment Functions,101136,571788883,52754,89638837,4534148,127253,153890,661427720
0400000US17,17,Illinois,,2013,1020,Financial Administration,4638,26407429,307,624879,31217,4826,4945,27032308
0400000US17,17,Illinois,,2013,1040,Other Government Administration,2035,13172138,39,82290,3074,2054,2074,13254428
0400000US17,17,Illinois,,2013,1060,Judicial and Legal,2567,22525759,63,215612,5170,2597,2630,22741371
0400000US17,17,Illinois,,2013,1100,Police Protection Total,3186,22791066,18,59364,1356,3194,3204,22850430
0400000US17,17,Illinois,,2013,1101,Police Protection - Persons with Power of Arrest       ,1957,15103814,0,0,0,1957,1957,15103814
0400000US17,17,Illinois,,2013,1102,Police Protection - Other ,1229,7687252,18,59364,1356,1237,1247,7746616
0400000US17,17,Illinois,,2013,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1140,Corrections,10937,61706246,0,0,0,10937,10937,61706246
0400000US17,17,Illinois,,2013,1160,Highways,5994,36601061,1550,5992805,173856,7041,7544,42593866
0400000US17,17,Illinois,,2013,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1200,Water Transport and Terminals       ,45,285998,0,0,0,45,45,285998
0400000US17,17,Illinois,,2013,1220,Public Welfare,8989,49864022,51,172838,4408,9015,9040,50036860
0400000US17,17,Illinois,,2013,1240,Health,2214,14650103,20,64113,1384,2223,2234,14714216
0400000US17,17,Illinois,,2013,1260,Hospitals,9517,50722196,621,1614013,52815,9815,10138,52336209
0400000US17,17,Illinois,,2013,1280,Social Insurance Administration,1648,9748151,192,389267,14492,1735,1840,10137418
0400000US17,17,Illinois,,2013,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1340,Parks and Recreation,364,1801368,26,78162,3578,385,390,1879530
0400000US17,17,Illinois,,2013,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1380,Natural Resources,2147,10769150,1314,3464040,218431,3383,3461,14233190
0400000US17,17,Illinois,,2013,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1460,Transit,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1480,Education Total ,40816,217231012,48361,76427836,4006031,63853,89177,293658848
0400000US17,17,Illinois,,2013,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1482,Education - Higher Education Total ,39107,208477598,48342,76366182,4004308,62134,87449,284843780
0400000US17,17,Illinois,,2013,14821,Education - Higher Education Instructional,12948,85497782,18021,36143666,1414599,21130,30969,121641448
0400000US17,17,Illinois,,2013,14822,Education - Higher Education Other ,26159,122979816,30321,40222516,2589709,41004,56480,163202332
0400000US17,17,Illinois,,2013,1483,Education - Other,1709,8753414,19,61654,1723,1719,1728,8815068
0400000US17,17,Illinois,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2013,1580,All other and unallocable,6039,33513184,192,453618,18336,6150,6231,33966802
0400000US18,18,Indiana,,2013,1000,Total - All Government Employment Functions,71956,315137359,38611,31719776,2132421,84101,110567,346857135
0400000US18,18,Indiana,,2013,1020,Financial Administration,1816,8082625,21,36527,1775,1825,1837,8119152
0400000US18,18,Indiana,,2013,1040,Other Government Administration,551,2488912,329,568765,35687,766,880,3057677
0400000US18,18,Indiana,,2013,1060,Judicial and Legal,1403,9554434,57,88803,4746,1432,1460,9643237
0400000US18,18,Indiana,,2013,1100,Police Protection Total,1900,8643631,0,0,0,1900,1900,8643631
0400000US18,18,Indiana,,2013,1101,Police Protection - Persons with Power of Arrest       ,1325,6649237,0,0,0,1325,1325,6649237
0400000US18,18,Indiana,,2013,1102,Police Protection - Other ,575,1994394,0,0,0,575,575,1994394
0400000US18,18,Indiana,,2013,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1140,Corrections,6287,19756870,1,1216,100,6288,6288,19758086
0400000US18,18,Indiana,,2013,1160,Highways,3573,13290384,141,285605,18341,3683,3714,13575989
0400000US18,18,Indiana,,2013,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1200,Water Transport and Terminals       ,29,160942,8,5000,80,29,37,165942
0400000US18,18,Indiana,,2013,1220,Public Welfare,4758,16753825,30,43916,3297,4777,4788,16797741
0400000US18,18,Indiana,,2013,1240,Health,1678,6879252,8,19692,664,1682,1686,6898944
0400000US18,18,Indiana,,2013,1260,Hospitals,1891,6287079,22,29645,1764,1901,1913,6316724
0400000US18,18,Indiana,,2013,1280,Social Insurance Administration,1270,3984470,98,130158,11048,1336,1368,4114628
0400000US18,18,Indiana,,2013,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1340,Parks and Recreation,131,456437,46,43278,3915,154,177,499715
0400000US18,18,Indiana,,2013,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1380,Natural Resources,2046,7413626,229,270839,18840,2156,2275,7684465
0400000US18,18,Indiana,,2013,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1460,Transit,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1480,Education Total ,42323,202460820,37455,30040415,2020953,53803,79778,232501235
0400000US18,18,Indiana,,2013,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1482,Education - Higher Education Total ,41368,198789940,37330,29964381,2014968,52811,78698,228754321
0400000US18,18,Indiana,,2013,14821,Education - Higher Education Instructional,17631,107178877,11536,16204468,801232,22169,29167,123383345
0400000US18,18,Indiana,,2013,14822,Education - Higher Education Other ,23737,91611063,25794,13759913,1213736,30642,49531,105370976
0400000US18,18,Indiana,,2013,1483,Education - Other,955,3670880,125,76034,5985,992,1080,3746914
0400000US18,18,Indiana,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2013,1580,All other and unallocable,2300,8924052,166,155917,11211,2369,2466,9079969
0400000US19,19,Iowa,,2013,1000,Total - All Government Employment Functions,40504,242971841,26861,23351030,1650751,49833,67365,266322871
0400000US19,19,Iowa,,2013,1020,Financial Administration,986,5049849,37,99534,4564,1012,1023,5149383
0400000US19,19,Iowa,,2013,1040,Other Government Administration,358,1915313,254,445285,31412,536,612,2360598
0400000US19,19,Iowa,,2013,1060,Judicial and Legal,2139,11842235,103,285058,11585,2204,2242,12127293
0400000US19,19,Iowa,,2013,1100,Police Protection Total,935,5344325,18,17496,852,940,953,5361821
0400000US19,19,Iowa,,2013,1101,Police Protection - Persons with Power of Arrest       ,646,3827989,2,1008,55,646,648,3828997
0400000US19,19,Iowa,,2013,1102,Police Protection - Other ,289,1516336,16,16488,797,294,305,1532824
0400000US19,19,Iowa,,2013,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1140,Corrections,2847,14261284,186,589630,21421,2969,3033,14850914
0400000US19,19,Iowa,,2013,1160,Highways,2203,11138608,0,0,0,2203,2203,11138608
0400000US19,19,Iowa,,2013,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1220,Public Welfare,2680,13143597,73,208054,8778,2729,2753,13351651
0400000US19,19,Iowa,,2013,1240,Health,407,2424574,58,101877,4291,431,465,2526451
0400000US19,19,Iowa,,2013,1260,Hospitals,5806,40371583,4059,3201426,171963,6777,9865,43573009
0400000US19,19,Iowa,,2013,1280,Social Insurance Administration,723,3486167,3,7938,392,725,726,3494105
0400000US19,19,Iowa,,2013,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1340,Parks and Recreation,98,566425,11,13799,1523,107,109,580224
0400000US19,19,Iowa,,2013,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1380,Natural Resources,1496,8146409,205,253746,18450,1599,1701,8400155
0400000US19,19,Iowa,,2013,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1460,Transit,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1480,Education Total ,17211,111179441,21554,17408116,1341630,24793,38765,128587557
0400000US19,19,Iowa,,2013,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1482,Education - Higher Education Total ,16153,105330104,21475,17266292,1335303,23697,37628,122596396
0400000US19,19,Iowa,,2013,14821,Education - Higher Education Instructional,3659,36606836,7017,11511328,433490,6108,10676,48118164
0400000US19,19,Iowa,,2013,14822,Education - Higher Education Other ,12494,68723268,14458,5754964,901813,17589,26952,74478232
0400000US19,19,Iowa,,2013,1483,Education - Other,1058,5849337,79,141824,6327,1096,1137,5991161
0400000US19,19,Iowa,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2013,1580,All other and unallocable,2615,14102031,300,719071,33890,2808,2915,14821102
0400000US20,20,Kansas,,2013,1000,Total - All Government Employment Functions,44256,197164146,16844,17945409,943388,49640,61100,215109555
0400000US20,20,Kansas,,2013,1020,Financial Administration,1690,6683259,82,116736,5111,1720,1772,6799995
0400000US20,20,Kansas,,2013,1040,Other Government Administration,455,1514196,188,453615,18661,561,643,1967811
0400000US20,20,Kansas,,2013,1060,Judicial and Legal,2069,8753484,104,130000,7439,2111,2173,8883484
0400000US20,20,Kansas,,2013,1100,Police Protection Total,1045,4562379,57,87933,4850,1073,1102,4650312
0400000US20,20,Kansas,,2013,1101,Police Protection - Persons with Power of Arrest       ,291,1490155,23,46382,2301,304,314,1536537
0400000US20,20,Kansas,,2013,1102,Police Protection - Other ,754,3072224,34,41551,2549,769,788,3113775
0400000US20,20,Kansas,,2013,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1140,Corrections,3391,10671151,17,25012,1380,3399,3408,10696163
0400000US20,20,Kansas,,2013,1160,Highways,2881,10590050,108,132742,8684,2930,2989,10722792
0400000US20,20,Kansas,,2013,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1220,Public Welfare,2215,7363214,54,47269,4790,2242,2269,7410483
0400000US20,20,Kansas,,2013,1240,Health,1012,4160481,25,50610,1970,1023,1037,4211091
0400000US20,20,Kansas,,2013,1260,Hospitals,7158,31633741,1766,4268255,150844,8064,8924,35901996
0400000US20,20,Kansas,,2013,1280,Social Insurance Administration,96,339521,1,204,33,96,97,339725
0400000US20,20,Kansas,,2013,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1340,Parks and Recreation,613,1745380,1,436,35,613,614,1745816
0400000US20,20,Kansas,,2013,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1380,Natural Resources,761,3192747,83,108607,7395,803,844,3301354
0400000US20,20,Kansas,,2013,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1460,Transit,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1480,Education Total ,17911,94248942,14106,12207313,718305,21969,32017,106456255
0400000US20,20,Kansas,,2013,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1482,Education - Higher Education Total ,17272,91561205,14032,12114326,714301,21307,31304,103675531
0400000US20,20,Kansas,,2013,14821,Education - Higher Education Instructional,6376,47068663,3791,6067128,235987,7709,10167,53135791
0400000US20,20,Kansas,,2013,14822,Education - Higher Education Other ,10896,44492542,10241,6047198,478314,13598,21137,50539740
0400000US20,20,Kansas,,2013,1483,Education - Other,639,2687737,74,92987,4004,662,713,2780724
0400000US20,20,Kansas,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2013,1580,All other and unallocable,2959,11705601,252,316677,13891,3036,3211,12022278
0400000US21,21,Kentucky,,2013,1000,Total - All Government Employment Functions,74688,301419619,25022,25566227,1802175,85277,99710,326985846
0400000US21,21,Kentucky,,2013,1020,Financial Administration,2642,10167706,25,26988,1021,2649,2667,10194694
0400000US21,21,Kentucky,,2013,1040,Other Government Administration,652,3237895,178,629547,26381,811,830,3867442
0400000US21,21,Kentucky,,2013,1060,Judicial and Legal,5510,19644016,171,261924,16771,5611,5681,19905940
0400000US21,21,Kentucky,,2013,1100,Police Protection Total,2116,8417482,6,7290,452,2119,2122,8424772
0400000US21,21,Kentucky,,2013,1101,Police Protection - Persons with Power of Arrest       ,1085,4842699,1,483,20,1085,1086,4843182
0400000US21,21,Kentucky,,2013,1102,Police Protection - Other ,1031,3574783,5,6807,432,1034,1036,3581590
0400000US21,21,Kentucky,,2013,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1140,Corrections,4311,11391346,5,6802,432,4314,4316,11398148
0400000US21,21,Kentucky,,2013,1160,Highways,4518,14627196,16,34532,1233,4525,4534,14661728
0400000US21,21,Kentucky,,2013,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1220,Public Welfare,7598,23382202,46,73844,3639,7619,7644,23456046
0400000US21,21,Kentucky,,2013,1240,Health,3091,12722943,61,76870,3330,3109,3152,12799813
0400000US21,21,Kentucky,,2013,1260,Hospitals,5362,23243749,692,1435314,60078,5701,6054,24679063
0400000US21,21,Kentucky,,2013,1280,Social Insurance Administration,1284,3924345,25,43895,2355,1298,1309,3968240
0400000US21,21,Kentucky,,2013,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1340,Parks and Recreation,1045,2506238,11,9570,976,1051,1056,2515808
0400000US21,21,Kentucky,,2013,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1380,Natural Resources,2742,11355659,76,168520,7958,2787,2818,11524179
0400000US21,21,Kentucky,,2013,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1460,Transit,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1480,Education Total ,31060,146638431,23609,22732423,1675346,40914,54669,169370854
0400000US21,21,Kentucky,,2013,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1482,Education - Higher Education Total ,28834,137771050,23210,22366476,1658039,38586,52044,160137526
0400000US21,21,Kentucky,,2013,14821,Education - Higher Education Instructional,9146,65760230,7768,11072050,550361,12384,16914,76832280
0400000US21,21,Kentucky,,2013,14822,Education - Higher Education Other ,19688,72010820,15442,11294426,1107678,26202,35130,83305246
0400000US21,21,Kentucky,,2013,1483,Education - Other,2226,8867381,399,365947,17307,2328,2625,9233328
0400000US21,21,Kentucky,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2013,1580,All other and unallocable,2757,10160411,101,58708,2203,2769,2858,10219119
0400000US22,22,Louisiana,,2013,1000,Total - All Government Employment Functions,68860,302529002,21602,21154230,1378302,76806,90462,323683232
0400000US22,22,Louisiana,,2013,1020,Financial Administration,2025,8573667,130,187463,12848,2097,2155,8761130
0400000US22,22,Louisiana,,2013,1040,Other Government Administration,2040,9530496,471,630540,37335,2251,2511,10161036
0400000US22,22,Louisiana,,2013,1060,Judicial and Legal,1694,7464370,64,72087,3494,1714,1758,7536457
0400000US22,22,Louisiana,,2013,1100,Police Protection Total,1706,9157926,65,149377,6503,1743,1771,9307303
0400000US22,22,Louisiana,,2013,1101,Police Protection - Persons with Power of Arrest       ,1151,6949565,31,80523,3096,1168,1182,7030088
0400000US22,22,Louisiana,,2013,1102,Police Protection - Other ,555,2208361,34,68854,3407,575,589,2277215
0400000US22,22,Louisiana,,2013,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1140,Corrections,5830,22768185,110,192211,15626,5918,5940,22960396
0400000US22,22,Louisiana,,2013,1160,Highways,4549,17771063,36,44212,2966,4566,4585,17815275
0400000US22,22,Louisiana,,2013,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1200,Water Transport and Terminals       ,274,1467797,0,0,0,274,274,1467797
0400000US22,22,Louisiana,,2013,1220,Public Welfare,5105,19247351,181,266337,15606,5193,5286,19513688
0400000US22,22,Louisiana,,2013,1240,Health,2345,11257485,49,79813,3765,2367,2394,11337298
0400000US22,22,Louisiana,,2013,1260,Hospitals,9390,36756237,996,1549525,99207,9950,10386,38305762
0400000US22,22,Louisiana,,2013,1280,Social Insurance Administration,1099,4033713,77,90507,7046,1139,1176,4124220
0400000US22,22,Louisiana,,2013,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1340,Parks and Recreation,862,2829703,272,331481,28907,1025,1134,3161184
0400000US22,22,Louisiana,,2013,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1380,Natural Resources,3817,16153225,787,812340,60326,4172,4604,16965565
0400000US22,22,Louisiana,,2013,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1460,Transit,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1480,Education Total ,25491,124432061,18216,16576864,1075092,31710,43707,141008925
0400000US22,22,Louisiana,,2013,1481,Education - Elementary and Secondary Total ,1394,6057237,161,321337,9107,1445,1555,6378574
0400000US22,22,Louisiana,,2013,14811,Education - Elementary and Secondary Instructional             ,1205,5125536,129,224004,6634,1242,1334,5349540
0400000US22,22,Louisiana,,2013,14812,Education - Elementary and Secondary Other ,189,931701,32,97333,2473,203,221,1029034
0400000US22,22,Louisiana,,2013,1482,Education - Higher Education Total ,21566,107337537,17469,15482002,1031916,27539,39035,122819539
0400000US22,22,Louisiana,,2013,14821,Education - Higher Education Instructional,7297,51777972,5833,8405541,416143,9696,13130,60183513
0400000US22,22,Louisiana,,2013,14822,Education - Higher Education Other ,14269,55559565,11636,7076461,615773,17843,25905,62636026
0400000US22,22,Louisiana,,2013,1483,Education - Other,2531,11037287,586,773525,34069,2726,3117,11810812
0400000US22,22,Louisiana,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2013,1580,All other and unallocable,2633,11085723,148,171473,9581,2687,2781,11257196
0400000US23,23,Maine,,2013,1000,Total - All Government Employment Functions,18744,78038381,8298,8029736,424204,21152,27042,86068117
0400000US23,23,Maine,,2013,1020,Financial Administration,1320,4972723,16,50546,1936,1331,1336,5023269
0400000US23,23,Maine,,2013,1040,Other Government Administration,285,1351417,201,509456,21793,408,486,1860873
0400000US23,23,Maine,,2013,1060,Judicial and Legal,654,3867905,122,406975,16540,748,776,4274880
0400000US23,23,Maine,,2013,1100,Police Protection Total,543,2678582,2,4767,217,544,545,2683349
0400000US23,23,Maine,,2013,1101,Police Protection - Persons with Power of Arrest       ,315,1738522,0,0,0,315,315,1738522
0400000US23,23,Maine,,2013,1102,Police Protection - Other ,228,940060,2,4767,217,229,230,944827
0400000US23,23,Maine,,2013,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1140,Corrections,1135,4549737,34,65309,3093,1152,1169,4615046
0400000US23,23,Maine,,2013,1160,Highways,2003,7376419,124,199740,10602,2063,2127,7576159
0400000US23,23,Maine,,2013,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1200,Water Transport and Terminals       ,67,252747,25,42266,3494,87,92,295013
0400000US23,23,Maine,,2013,1220,Public Welfare,2665,9523628,59,130926,6023,2699,2724,9654554
0400000US23,23,Maine,,2013,1240,Health,973,4116842,26,87189,3049,990,999,4204031
0400000US23,23,Maine,,2013,1260,Hospitals,433,1795808,37,113068,4048,455,470,1908876
0400000US23,23,Maine,,2013,1280,Social Insurance Administration,391,1426992,3,8253,345,393,394,1435245
0400000US23,23,Maine,,2013,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1340,Parks and Recreation,167,584279,2,4187,160,167,169,588466
0400000US23,23,Maine,,2013,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1380,Natural Resources,962,4087457,203,320459,11380,1026,1165,4407916
0400000US23,23,Maine,,2013,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1460,Transit,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1480,Education Total ,5693,25115809,7391,5974342,336927,7610,13084,31090151
0400000US23,23,Maine,,2013,1481,Education - Elementary and Secondary Total ,21,69030,36,53827,3944,43,57,122857
0400000US23,23,Maine,,2013,14811,Education - Elementary and Secondary Instructional             ,15,56256,16,23192,1621,24,31,79448
0400000US23,23,Maine,,2013,14812,Education - Elementary and Secondary Other ,6,12774,20,30635,2323,19,26,43409
0400000US23,23,Maine,,2013,1482,Education - Higher Education Total ,5437,24094915,7355,5920515,332983,7332,12792,30015430
0400000US23,23,Maine,,2013,14821,Education - Higher Education Instructional,1708,10024010,2702,3474919,132217,2464,4410,13498929
0400000US23,23,Maine,,2013,14822,Education - Higher Education Other ,3729,14070905,4653,2445596,200766,4868,8382,16516501
0400000US23,23,Maine,,2013,1483,Education - Other,235,951864,0,0,0,235,235,951864
0400000US23,23,Maine,,2013,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2013,1560,State liquor stores,1,4444,0,0,0,1,1,4444
0400000US23,23,Maine,,2013,1580,All other and unallocable,1452,6333592,53,112253,4597,1478,1505,6445845
0400000US24,24,Maryland,,2013,1000,Total - All Government Employment Functions,77933,379549631,14020,39496590,1594054,86943,91953,419046221
0400000US24,24,Maryland,,2013,1020,Financial Administration,2999,13446173,161,347524,19405,3109,3160,13793697
0400000US24,24,Maryland,,2013,1040,Other Government Administration,1444,7849206,295,560071,20474,1560,1739,8409277
0400000US24,24,Maryland,,2013,1060,Judicial and Legal,4740,26465279,478,1172974,66577,5116,5218,27638253
