GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0400000US16,16,Idaho,,2014,1160,Highways,1415,5460778,56,117565,9324,1468,1471,5578343
0400000US16,16,Idaho,,2014,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1220,Public Welfare,1697,6320516,104,242011,12389,1767,1801,6562527
0400000US16,16,Idaho,,2014,1240,Health,1580,7313094,295,733481,27411,1734,1875,8046575
0400000US16,16,Idaho,,2014,1260,Hospitals,542,1849584,101,166381,11601,608,643,2015965
0400000US16,16,Idaho,,2014,1280,Social Insurance Administration,545,2763330,119,382288,15600,633,664,3145618
0400000US16,16,Idaho,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1340,Parks and Recreation,145,653030,85,103799,7039,185,230,756829
0400000US16,16,Idaho,,2014,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1380,Natural Resources,1518,7563287,655,986433,59039,1851,2173,8549720
0400000US16,16,Idaho,,2014,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1460,Transit,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1480,Education Total ,6806,31635641,8439,7238381,428675,9228,15245,38874022
0400000US16,16,Idaho,,2014,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1482,Education - Higher Education Total ,6456,29642121,8418,7204273,427218,8871,14874,36846394
0400000US16,16,Idaho,,2014,14821,Education - Higher Education Instructional,2339,13536588,3230,4008167,144368,3155,5569,17544755
0400000US16,16,Idaho,,2014,14822,Education - Higher Education Other ,4117,16105533,5188,3196106,282850,5716,9305,19301639
0400000US16,16,Idaho,,2014,1483,Education - Other,350,1993520,21,34108,1457,357,371,2027628
0400000US16,16,Idaho,,2014,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US16,16,Idaho,,2014,1560,State liquor stores,166,630026,159,185635,13602,243,325,815661
0400000US16,16,Idaho,,2014,1580,All other and unallocable,1023,5693089,86,150815,6919,1063,1109,5843904
0400000US17,17,Illinois,,2014,1000,Total - All Government Employment Functions,103031,593172123,51710,87519756,3473192,123954,154741,680691879
0400000US17,17,Illinois,,2014,1020,Financial Administration,4717,23944757,317,613968,30312,4899,5034,24558725
0400000US17,17,Illinois,,2014,1040,Other Government Administration,2008,12960788,39,55844,2259,2021,2047,13016632
0400000US17,17,Illinois,,2014,1060,Judicial and Legal,2549,22653078,31,122762,3420,2570,2580,22775840
0400000US17,17,Illinois,,2014,1100,Police Protection Total,3261,21734614,13,30500,722,3266,3274,21765114
0400000US17,17,Illinois,,2014,1101,Police Protection - Persons with Power of Arrest       ,1988,14341208,0,0,0,1988,1988,14341208
0400000US17,17,Illinois,,2014,1102,Police Protection - Other ,1273,7393406,13,30500,722,1278,1286,7423906
0400000US17,17,Illinois,,2014,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1140,Corrections,11809,72866902,0,0,0,11809,11809,72866902
0400000US17,17,Illinois,,2014,1160,Highways,5839,37311951,1526,6756217,171511,6872,7365,44068168
0400000US17,17,Illinois,,2014,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1200,Water Transport and Terminals       ,45,286884,0,0,0,45,45,286884
0400000US17,17,Illinois,,2014,1220,Public Welfare,9314,53510668,34,117482,2726,9330,9348,53628150
0400000US17,17,Illinois,,2014,1240,Health,2342,15554275,18,66686,1324,2350,2360,15620961
0400000US17,17,Illinois,,2014,1260,Hospitals,9602,51634710,607,1616361,41231,9850,10209,53251071
0400000US17,17,Illinois,,2014,1280,Social Insurance Administration,1573,9397355,0,0,0,1573,1573,9397355
0400000US17,17,Illinois,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1340,Parks and Recreation,364,1806952,26,78406,3578,385,390,1885358
0400000US17,17,Illinois,,2014,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1380,Natural Resources,2197,11234037,1319,3351096,140372,3043,3516,14585133
0400000US17,17,Illinois,,2014,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1460,Transit,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1480,Education Total ,41380,223444331,47580,74257785,3057809,59802,88960,297702116
0400000US17,17,Illinois,,2014,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1482,Education - Higher Education Total ,39454,214085781,47557,74208139,3055713,57863,87011,288293920
0400000US17,17,Illinois,,2014,14821,Education - Higher Education Instructional,12806,86279462,17697,35452964,930166,18410,30503,121732426
0400000US17,17,Illinois,,2014,14822,Education - Higher Education Other ,26648,127806319,29860,38755175,2125547,39453,56508,166561494
0400000US17,17,Illinois,,2014,1483,Education - Other,1926,9358550,23,49646,2096,1939,1949,9408196
0400000US17,17,Illinois,,2014,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US17,17,Illinois,,2014,1580,All other and unallocable,6031,34830821,200,452649,17928,6139,6231,35283470
0400000US18,18,Indiana,,2014,1000,Total - All Government Employment Functions,74486,319080345,42117,34496518,2320945,87671,116603,353576863
0400000US18,18,Indiana,,2014,1020,Financial Administration,1789,7489616,18,35130,1649,1798,1807,7524746
0400000US18,18,Indiana,,2014,1040,Other Government Administration,555,2486808,265,590828,39714,780,820,3077636
0400000US18,18,Indiana,,2014,1060,Judicial and Legal,1402,9028592,55,63526,3678,1423,1457,9092118
0400000US18,18,Indiana,,2014,1100,Police Protection Total,1882,8057736,0,0,0,1882,1882,8057736
0400000US18,18,Indiana,,2014,1101,Police Protection - Persons with Power of Arrest       ,1310,6205638,0,0,0,1310,1310,6205638
0400000US18,18,Indiana,,2014,1102,Police Protection - Other ,572,1852098,0,0,0,572,572,1852098
0400000US18,18,Indiana,,2014,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1140,Corrections,6081,16995934,1,1098,90,6082,6082,16997032
0400000US18,18,Indiana,,2014,1160,Highways,3465,12127092,94,183004,10636,3525,3559,12310096
0400000US18,18,Indiana,,2014,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1200,Water Transport and Terminals       ,28,166313,8,5000,80,28,36,171313
0400000US18,18,Indiana,,2014,1220,Public Welfare,5096,15828330,24,29384,2156,5108,5120,15857714
0400000US18,18,Indiana,,2014,1240,Health,1674,6226912,9,20312,708,1678,1683,6247224
0400000US18,18,Indiana,,2014,1260,Hospitals,1878,5648392,29,40618,2112,1889,1907,5689010
0400000US18,18,Indiana,,2014,1280,Social Insurance Administration,1220,3424222,97,102646,8714,1269,1317,3526868
0400000US18,18,Indiana,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1340,Parks and Recreation,132,463490,51,45641,4112,156,183,509131
0400000US18,18,Indiana,,2014,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1380,Natural Resources,2136,7837599,276,324263,23383,2272,2412,8161862
0400000US18,18,Indiana,,2014,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1460,Transit,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1480,Education Total ,44871,215169175,41020,32930729,2214350,57448,85891,248099904
0400000US18,18,Indiana,,2014,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1482,Education - Higher Education Total ,43955,211937957,40882,32845199,2208142,56497,84837,244783156
0400000US18,18,Indiana,,2014,14821,Education - Higher Education Instructional,18983,114398334,11301,17972169,892767,24045,30284,132370503
0400000US18,18,Indiana,,2014,14822,Education - Higher Education Other ,24972,97539623,29581,14873030,1315375,32452,54553,112412653
0400000US18,18,Indiana,,2014,1483,Education - Other,916,3231218,138,85530,6208,951,1054,3316748
0400000US18,18,Indiana,,2014,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US18,18,Indiana,,2014,1580,All other and unallocable,2277,8130134,170,124339,9563,2333,2447,8254473
0400000US19,19,Iowa,,2014,1000,Total - All Government Employment Functions,40373,249639214,28669,24104461,1747310,50242,69042,273743675
0400000US19,19,Iowa,,2014,1020,Financial Administration,1323,7118076,50,120022,5606,1353,1373,7238098
0400000US19,19,Iowa,,2014,1040,Other Government Administration,354,1903070,253,545931,36538,560,607,2449001
0400000US19,19,Iowa,,2014,1060,Judicial and Legal,2220,12358168,95,238421,10917,2282,2315,12596589
0400000US19,19,Iowa,,2014,1100,Police Protection Total,937,5376237,18,18392,899,943,955,5394629
0400000US19,19,Iowa,,2014,1101,Police Protection - Persons with Power of Arrest       ,648,3855200,2,1853,102,649,650,3857053
0400000US19,19,Iowa,,2014,1102,Police Protection - Other ,289,1521037,16,16539,797,294,305,1537576
0400000US19,19,Iowa,,2014,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1140,Corrections,2801,14077797,184,584299,21288,2921,2985,14662096
0400000US19,19,Iowa,,2014,1160,Highways,2184,12213322,294,218829,13691,2261,2478,12432151
0400000US19,19,Iowa,,2014,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1220,Public Welfare,2622,13194638,46,139554,5281,2651,2668,13334192
0400000US19,19,Iowa,,2014,1240,Health,390,2362353,54,116146,4251,414,444,2478499
0400000US19,19,Iowa,,2014,1260,Hospitals,6844,41284848,4671,3035254,193256,7934,11515,44320102
0400000US19,19,Iowa,,2014,1280,Social Insurance Administration,561,2868253,2,3895,217,562,563,2872148
0400000US19,19,Iowa,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1340,Parks and Recreation,98,568181,11,13842,1523,107,109,582023
0400000US19,19,Iowa,,2014,1360,Housing and Community Development,89,585395,6,15228,629,93,95,600623
0400000US19,19,Iowa,,2014,1380,Natural Resources,1505,8312782,169,248585,15764,1594,1674,8561367
0400000US19,19,Iowa,,2014,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1460,Transit,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1480,Education Total ,16075,114551406,22489,18010520,1399437,23981,38564,132561926
0400000US19,19,Iowa,,2014,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1482,Education - Higher Education Total ,15084,109000944,22390,17690133,1390799,22941,37474,126691077
0400000US19,19,Iowa,,2014,14821,Education - Higher Education Instructional,3642,37167912,6608,11245287,421813,6025,10250,48413199
0400000US19,19,Iowa,,2014,14822,Education - Higher Education Other ,11442,71833032,15782,6444846,968986,16916,27224,78277878
0400000US19,19,Iowa,,2014,1483,Education - Other,991,5550462,99,320387,8638,1040,1090,5870849
0400000US19,19,Iowa,,2014,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US19,19,Iowa,,2014,1580,All other and unallocable,2370,12864688,327,795543,38013,2586,2697,13660231
0400000US20,20,Kansas,,2014,1000,Total - All Government Employment Functions,44727,202111553,17319,18505024,953553,50184,62046,220616577
0400000US20,20,Kansas,,2014,1020,Financial Administration,1732,6789107,62,69745,3783,1753,1794,6858852
0400000US20,20,Kansas,,2014,1040,Other Government Administration,457,1522598,187,457176,19077,564,644,1979774
0400000US20,20,Kansas,,2014,1060,Judicial and Legal,2062,8864120,119,134996,7469,2104,2181,8999116
0400000US20,20,Kansas,,2014,1100,Police Protection Total,1026,4521781,56,78630,4404,1051,1082,4600411
0400000US20,20,Kansas,,2014,1101,Police Protection - Persons with Power of Arrest       ,268,1412087,22,39326,1935,279,290,1451413
0400000US20,20,Kansas,,2014,1102,Police Protection - Other ,758,3109694,34,39304,2469,772,792,3148998
0400000US20,20,Kansas,,2014,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1140,Corrections,3427,10744792,17,21237,1342,3435,3444,10766029
0400000US20,20,Kansas,,2014,1160,Highways,2781,10812771,122,143634,9356,2834,2903,10956405
0400000US20,20,Kansas,,2014,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1220,Public Welfare,2902,9998830,51,39363,3889,2924,2953,10038193
0400000US20,20,Kansas,,2014,1240,Health,1008,4157591,25,50442,2001,1019,1033,4208033
0400000US20,20,Kansas,,2014,1260,Hospitals,7761,35083342,1755,4320377,152681,8678,9516,39403719
0400000US20,20,Kansas,,2014,1280,Social Insurance Administration,96,340573,1,204,33,96,97,340777
0400000US20,20,Kansas,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1340,Parks and Recreation,517,1594303,1,436,35,517,518,1594739
0400000US20,20,Kansas,,2014,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1380,Natural Resources,757,3172244,97,106031,7237,798,854,3278275
0400000US20,20,Kansas,,2014,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1460,Transit,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1480,Education Total ,18031,95596334,14634,12809081,728750,22168,32665,108405415
0400000US20,20,Kansas,,2014,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1482,Education - Higher Education Total ,17420,92994254,14555,12704005,724398,21533,31975,105698259
0400000US20,20,Kansas,,2014,14821,Education - Higher Education Instructional,6430,47382527,3802,6351721,240011,7790,10232,53734248
0400000US20,20,Kansas,,2014,14822,Education - Higher Education Other ,10990,45611727,10753,6352284,484387,13743,21743,51964011
0400000US20,20,Kansas,,2014,1483,Education - Other,611,2602080,79,105076,4352,635,690,2707156
0400000US20,20,Kansas,,2014,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US20,20,Kansas,,2014,1580,All other and unallocable,2170,8913167,192,273672,13496,2243,2362,9186839
0400000US21,21,Kentucky,,2014,1000,Total - All Government Employment Functions,74017,311321769,26327,27452465,1796526,84568,100344,338774234
0400000US21,21,Kentucky,,2014,1020,Financial Administration,2568,9848636,33,37807,1437,2576,2601,9886443
0400000US21,21,Kentucky,,2014,1040,Other Government Administration,756,3925005,352,840210,30819,943,1108,4765215
0400000US21,21,Kentucky,,2014,1060,Judicial and Legal,5051,18198971,176,267828,17036,5154,5227,18466799
0400000US21,21,Kentucky,,2014,1100,Police Protection Total,2069,7934007,5,8402,484,2072,2074,7942409
0400000US21,21,Kentucky,,2014,1101,Police Protection - Persons with Power of Arrest       ,1048,3969194,1,1751,102,1049,1049,3970945
0400000US21,21,Kentucky,,2014,1102,Police Protection - Other ,1021,3964813,4,6651,382,1023,1025,3971464
0400000US21,21,Kentucky,,2014,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1140,Corrections,4332,11361261,11,12383,784,4337,4343,11373644
0400000US21,21,Kentucky,,2014,1160,Highways,4441,14479354,17,33873,1344,4449,4458,14513227
0400000US21,21,Kentucky,,2014,1180,Air Transportation,30,122671,1,100,2,30,31,122771
0400000US21,21,Kentucky,,2014,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1220,Public Welfare,7152,21904726,17,27904,1306,7159,7169,21932630
0400000US21,21,Kentucky,,2014,1240,Health,3006,12290714,69,83866,3640,3026,3075,12374580
0400000US21,21,Kentucky,,2014,1260,Hospitals,5789,25790729,786,1507486,61228,6135,6575,27298215
0400000US21,21,Kentucky,,2014,1280,Social Insurance Administration,1268,3845931,25,41317,1854,1279,1293,3887248
0400000US21,21,Kentucky,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1340,Parks and Recreation,1058,2600968,7,4895,425,1061,1065,2605863
0400000US21,21,Kentucky,,2014,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1380,Natural Resources,2681,9664891,133,231439,15920,2772,2814,9896330
0400000US21,21,Kentucky,,2014,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1460,Transit,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1480,Education Total ,31124,159630655,24453,24246470,1654969,40852,55577,183877125
0400000US21,21,Kentucky,,2014,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1482,Education - Higher Education Total ,29024,150757915,24082,23948344,1640561,38664,53106,174706259
0400000US21,21,Kentucky,,2014,14821,Education - Higher Education Instructional,9273,72201169,7708,11833526,511089,12275,16981,84034695
0400000US21,21,Kentucky,,2014,14822,Education - Higher Education Other ,19751,78556746,16374,12114818,1129472,26389,36125,90671564
0400000US21,21,Kentucky,,2014,1483,Education - Other,2100,8872740,371,298126,14408,2188,2471,9170866
0400000US21,21,Kentucky,,2014,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US21,21,Kentucky,,2014,1580,All other and unallocable,2692,9723250,242,108485,5278,2723,2934,9831735
0400000US22,22,Louisiana,,2014,1000,Total - All Government Employment Functions,69592,308485365,20804,20753962,1284305,77005,90396,329239327
0400000US22,22,Louisiana,,2014,1020,Financial Administration,1909,8336759,131,199401,12706,1981,2040,8536160
0400000US22,22,Louisiana,,2014,1040,Other Government Administration,2061,10191400,545,708962,41025,2291,2606,10900362
0400000US22,22,Louisiana,,2014,1060,Judicial and Legal,1628,7461257,51,64705,2793,1643,1679,7525962
0400000US22,22,Louisiana,,2014,1100,Police Protection Total,1656,8944682,61,140710,5859,1689,1717,9085392
0400000US22,22,Louisiana,,2014,1101,Police Protection - Persons with Power of Arrest       ,1116,6784503,30,78609,3023,1133,1146,6863112
0400000US22,22,Louisiana,,2014,1102,Police Protection - Other ,540,2160179,31,62101,2836,556,571,2222280
0400000US22,22,Louisiana,,2014,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1140,Corrections,5847,23621721,85,146444,8412,5895,5932,23768165
0400000US22,22,Louisiana,,2014,1160,Highways,4409,18529141,41,58589,3012,4426,4450,18587730
0400000US22,22,Louisiana,,2014,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1200,Water Transport and Terminals       ,281,1532693,0,0,0,281,281,1532693
0400000US22,22,Louisiana,,2014,1220,Public Welfare,5475,20279334,168,234925,14732,5559,5643,20514259
0400000US22,22,Louisiana,,2014,1240,Health,3646,17381301,139,348310,12957,3719,3785,17729611
0400000US22,22,Louisiana,,2014,1260,Hospitals,9245,36032402,999,1478581,98194,9800,10244,37510983
0400000US22,22,Louisiana,,2014,1280,Social Insurance Administration,1117,4177084,41,40136,3437,1136,1158,4217220
0400000US22,22,Louisiana,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1340,Parks and Recreation,880,2985331,260,299268,25081,1022,1140,3284599
0400000US22,22,Louisiana,,2014,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1380,Natural Resources,3771,16933910,749,753407,53588,4088,4520,17687317
0400000US22,22,Louisiana,,2014,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1460,Transit,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1480,Education Total ,25166,120921006,17373,16104020,992914,30919,42539,137025026
0400000US22,22,Louisiana,,2014,1481,Education - Elementary and Secondary Total ,524,2290570,71,79243,4046,547,595,2369813
0400000US22,22,Louisiana,,2014,14811,Education - Elementary and Secondary Instructional             ,453,1937398,57,42233,2310,466,510,1979631
0400000US22,22,Louisiana,,2014,14812,Education - Elementary and Secondary Other ,71,353172,14,37010,1736,81,85,390182
0400000US22,22,Louisiana,,2014,1482,Education - Higher Education Total ,22200,107963791,16758,15200865,954589,27734,38958,123164656
0400000US22,22,Louisiana,,2014,14821,Education - Higher Education Instructional,7252,51920991,5518,8166279,362799,9350,12770,60087270
0400000US22,22,Louisiana,,2014,14822,Education - Higher Education Other ,14948,56042800,11240,7034586,591790,18384,26188,63077386
0400000US22,22,Louisiana,,2014,1483,Education - Other,2442,10666645,544,823912,34279,2638,2986,11490557
0400000US22,22,Louisiana,,2014,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US22,22,Louisiana,,2014,1580,All other and unallocable,2501,11157344,161,176504,9595,2556,2662,11333848
0400000US23,23,Maine,,2014,1000,Total - All Government Employment Functions,18723,80137447,8269,8098946,420669,21111,26992,88236393
0400000US23,23,Maine,,2014,1020,Financial Administration,1254,4833400,47,182883,6547,1290,1301,5016283
0400000US23,23,Maine,,2014,1040,Other Government Administration,282,1369486,194,531165,22778,410,476,1900651
0400000US23,23,Maine,,2014,1060,Judicial and Legal,665,3245102,125,271308,11228,729,790,3516410
0400000US23,23,Maine,,2014,1100,Police Protection Total,516,2680681,3,6278,301,518,519,2686959
0400000US23,23,Maine,,2014,1101,Police Protection - Persons with Power of Arrest       ,306,1829890,0,0,0,306,306,1829890
0400000US23,23,Maine,,2014,1102,Police Protection - Other ,210,850791,3,6278,301,212,213,857069
0400000US23,23,Maine,,2014,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2014,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2014,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2014,1140,Corrections,1166,4392412,23,45962,2163,1179,1189,4438374
0400000US23,23,Maine,,2014,1160,Highways,1977,8204745,130,217204,11871,2044,2107,8421949
0400000US23,23,Maine,,2014,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2014,1200,Water Transport and Terminals       ,66,262991,21,45570,2974,83,87,308561
0400000US23,23,Maine,,2014,1220,Public Welfare,2800,10129272,43,90945,4181,2824,2843,10220217
0400000US23,23,Maine,,2014,1240,Health,987,4265015,19,72395,2346,1000,1006,4337410
0400000US23,23,Maine,,2014,1260,Hospitals,430,1776887,42,104016,4418,455,472,1880903
0400000US23,23,Maine,,2014,1280,Social Insurance Administration,394,1433363,2,7287,319,396,396,1440650
0400000US23,23,Maine,,2014,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2014,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US23,23,Maine,,2014,1340,Parks and Recreation,172,613659,1,2403,91,173,173,616062
